9917847 4000
1 1908 817
0 1469 16649
0 1007 16649
1 1007 1469
0 1107 14089
0 209 14089
1 209 1107
0 373 12359
0 489 12359
1 489 373
0 674 15333
0 529 15333
1 529 674
0 413 15904
0 627 15904
1 627 413
0 891 15176
0 1689 15176
1 1689 891
0 45 13090
0 1532 13090
1 1532 45
0 1578 14428
0 1355 14428
1 1355 1578
0 1912 15441
0 1648 15441
1 1648 1912
0 133 15488
0 1274 15488
1 1274 133
0 1066 12521
0 1431 12521
1 1431 1066
0 642 11893
0 529 11893
1 529 642
0 51 17615
0 173 17615
1 173 51
0 513 13656
0 1244 13656
1 1244 513
0 622 12861
0 162 12861
1 162 622
0 314 14004
0 168 14004
1 168 314
0 938 16099
0 895 16099
1 895 938
0 911 12331
0 1276 12331
1 1276 911
0 1038 12883
0 193 12883
1 193 1038
0 401 11689
0 1503 11689
1 1503 401
0 1143 12361
0 496 12361
1 496 1143
0 1956 13052
0 1794 13052
1 1794 1956
0 1575 13957
0 1650 13957
1 1650 1575
0 1363 15573
0 410 15573
1 410 1363
0 1315 15165
0 783 15165
1 783 1315
0 349 11763
0 1689 11763
1 1689 349
0 1768 13111
0 549 13111
1 549 1768
0 1479 11496
0 1203 11496
1 1203 1479
0 475 11287
0 1826 11287
1 1826 475
0 1365 15920
0 376 15920
1 376 1365
0 1220 17824
0 654 17824
1 654 1220
0 1334 13803
0 191 13803
1 191 1334
0 1183 18407
0 1256 18407
1 1256 1183
0 115 10950
0 1377 10950
1 1377 115
0 266 18361
0 24 18361
1 24 266
0 233 12747
0 637 12747
1 637 233
0 882 10608
0 1203 10608
1 1203 882
0 1227 14541
0 1957 14541
1 1957 1227
0 1440 15717
0 939 15717
1 939 1440
0 240 15043
0 201 15043
1 201 240
0 1526 19029
0 1876 19029
1 1876 1526
0 534 16931
0 1588 16931
1 1588 534
0 474 9892
0 1876 9892
1 1876 474
0 423 12868
0 232 12868
1 232 423
0 571 13150
0 382 13150
1 382 571
0 1931 12545
0 1854 12545
1 1854 1931
0 21 10751
0 1650 10751
1 1650 21
0 531 10267
0 24 10267
1 24 531
0 1138 9837
0 1736 9837
1 1736 1138
0 87 10135
0 939 10135
1 939 87
0 1379 9711
0 24 9711
1 24 1379
0 123 12488
0 605 12488
1 605 123
0 1517 11126
0 895 11126
1 895 1517
0 1201 13844
0 175 13844
1 175 1201
0 1626 9929
0 165 9929
1 165 1626
0 1028 9816
0 1876 9816
1 1876 1028
0 508 12639
0 1025 12639
1 1025 508
0 1743 16021
0 1979 16021
1 1979 1743
0 1703 13554
0 846 13554
1 846 1703
0 1165 12789
0 1936 12789
1 1936 1165
0 1928 11348
0 1431 11348
1 1431 1928
0 1055 12343
0 1791 12343
1 1791 1055
0 1725 17525
0 1072 17525
1 1072 1725
0 1720 10278
0 1101 10278
1 1101 1720
0 1391 15492
0 55 15492
1 55 1391
0 1913 10146
0 1957 10146
1 1957 1913
0 293 13207
0 808 13207
1 808 293
0 1665 12509
0 1262 12509
1 1262 1665
0 1404 8974
0 1072 8974
1 1072 1404
0 128 11118
0 1276 11118
1 1276 128
0 1734 13112
0 1712 13112
1 1712 1734
0 1074 8605
0 431 8605
1 431 1074
0 929 15474
0 1920 15474
1 1920 929
0 502 10399
0 1377 10399
1 1377 502
0 682 14960
0 1194 14960
1 1194 682
0 1004 9858
0 62 9858
1 62 1004
0 116 16637
0 771 16637
1 771 116
0 1800 16348
0 774 16348
1 774 1800
0 743 14041
0 623 14041
1 623 743
0 741 8983
0 1791 8983
1 1791 741
0 1120 8740
0 480 8740
1 480 1120
0 37 13963
0 1473 13963
1 1473 37
0 1162 9802
0 1854 9802
1 1854 1162
0 923 12663
0 1332 12663
1 1332 923
0 720 10651
0 549 10651
1 549 720
0 718 17006
0 1953 17006
1 1953 718
0 700 11697
0 1877 11697
1 1877 700
0 1846 12929
0 470 12929
1 470 1846
0 1451 13298
0 155 13298
1 155 1451
0 896 9087
0 1374 9087
1 1374 896
0 237 9321
0 684 9321
1 684 237
0 1061 8819
0 808 8819
1 808 1061
0 1273 12250
0 209 12250
1 209 1273
0 982 10604
0 1826 10604
1 1826 982
0 1102 9842
0 1160 9842
1 1160 1102
0 597 15832
0 390 15832
1 390 597
0 483 11623
0 1870 11623
1 1870 483
0 1519 17130
0 167 17130
1 167 1519
0 859 15880
0 913 15880
1 913 859
0 592 14691
0 661 14691
1 661 592
0 764 14155
0 1821 14155
1 1821 764
0 1825 8464
0 630 8464
1 630 1825
0 1399 7385
0 275 7385
1 275 1399
0 1514 14526
0 1030 14526
1 1030 1514
0 1284 13776
0 1433 13776
1 1433 1284
0 1090 11131
0 980 11131
1 980 1090
0 827 17879
0 1159 17879
1 1159 827
0 933 8179
0 1306 8179
1 1306 933
0 1536 12986
0 1148 12986
1 1148 1536
0 495 16610
0 1563 16610
1 1563 495
0 1390 8301
0 774 8301
1 774 1390
0 1722 9448
0 939 9448
1 939 1722
0 391 12752
0 1111 12752
1 1111 391
0 603 15637
0 1260 15637
1 1260 603
0 1941 7670
0 808 7670
1 808 1941
0 1505 7340
0 661 7340
1 661 1505
0 1163 8544
0 1712 8544
1 1712 1163
0 1230 6400
0 1712 6400
1 1712 1230
0 145 7657
0 1772 7657
1 1772 145
0 1173 9082
0 1936 9082
1 1936 1173
0 662 12680
0 1649 12680
1 1649 662
0 1837 9862
0 125 9862
1 125 1837
0 1891 8952
0 1101 8952
1 1101 1891
0 79 11353
0 1274 11353
1 1274 79
0 1898 9813
0 232 9813
1 232 1898
0 1744 14867
0 497 14867
1 497 1744
0 620 11221
0 500 11221
1 500 620
0 613 8438
0 707 8438
1 707 613
0 1669 15334
0 960 15334
1 960 1669
0 499 12778
0 924 12778
1 924 499
0 1774 9085
0 846 9085
1 846 1774
0 1516 6601
0 755 6601
1 755 1516
0 663 13199
0 1341 13199
1 1341 663
0 1151 5747
0 554 5747
1 554 1151
0 1522 6089
0 125 6089
1 125 1522
0 1914 10530
0 654 10530
1 654 1914
0 1883 12957
0 1176 12957
1 1176 1883
0 343 6845
0 1235 6845
1 1235 343
0 1755 15330
0 656 15330
1 656 1755
0 1910 17717
0 1694 17717
1 1694 1910
0 367 8428
0 1194 8428
1 1194 367
0 440 19426
0 315 19426
1 315 440
0 848 5556
0 960 5556
1 960 848
0 1896 7845
0 1128 7845
1 1128 1896
0 75 8558
0 1276 8558
1 1276 75
0 948 9269
0 165 9269
1 165 948
0 1131 5801
0 232 5801
1 232 1131
0 1118 5108
0 1871 5108
1 1871 1118
0 903 4551
0 1686 4551
1 1686 903
0 1608 7512
0 1870 7512
1 1870 1608
0 809 10852
0 1794 10852
1 1794 809
0 448 7041
0 1030 7041
1 1030 448
0 1992 4242
0 309 4242
1 309 1992
0 1607 9119
0 796 9119
1 796 1607
0 1830 8285
0 1791 8285
1 1791 1830
0 361 9411
0 598 9411
1 598 361
0 1233 10025
0 740 10025
1 740 1233
0 959 11882
0 627 11882
1 627 959
0 1879 4372
0 681 4372
1 681 1879
0 993 6592
0 939 6592
1 939 993
0 1692 13623
0 39 13623
1 39 1692
0 97 5235
0 1950 5235
1 1950 97
0 800 5550
0 1011 5550
1 1011 800
0 1376 9325
0 409 9325
1 409 1376
0 1745 5481
0 915 5481
1 915 1745
0 1086 6750
0 295 6750
1 295 1086
0 1654 6748
0 823 6748
1 823 1654
0 724 16454
0 34 16454
1 34 724
0 339 6762
0 1159 6762
1 1159 339
0 805 15860
0 1275 15860
1 1275 805
0 1683 7490
0 167 7490
1 167 1683
0 701 4303
0 165 4303
1 165 701
0 219 8447
0 1377 8447
1 1377 219
0 1301 8830
0 1381 8830
1 1381 1301
0 205 12519
0 1930 12519
1 1930 205
0 1860 4192
0 1871 4192
1 1871 1860
0 1285 17817
0 178 17817
1 178 1285
0 1198 5310
0 125 5310
1 125 1198
0 460 3095
0 566 3095
1 566 460
0 331 15116
0 1246 15116
1 1246 331
0 1193 7122
0 1705 7122
1 1705 1193
0 1520 2316
0 1246 2316
1 1246 1520
0 1890 16881
0 1084 16881
1 1084 1890
0 1112 2365
0 1789 2365
1 1789 1112
0 1063 9314
0 225 9314
1 225 1063
0 1987 3999
0 1030 3999
1 1030 1987
0 1189 11178
0 941 11178
1 941 1189
0 290 9133
0 1025 9133
1 1025 290
0 1465 8109
0 1332 8109
1 1332 1465
0 608 3756
0 1064 3756
1 1064 608
0 485 8268
0 1714 8268
1 1714 485
0 204 6129
0 170 6129
1 170 204
0 396 1996
0 904 1996
1 904 396
0 419 1897
0 1064 1897
1 1064 419
0 493 5475
0 846 5475
1 846 493
0 624 4985
0 1903 4985
1 1903 624
0 1510 8835
0 1103 8835
1 1103 1510
0 111 13698
0 572 13698
1 572 111
0 1784 1847
0 1535 1847
1 1535 1784
0 1570 16624
0 479 16624
1 479 1570
0 102 9377
0 895 9377
1 895 102
0 406 3053
0 34 3053
1 34 406
0 1813 9985
0 1321 9985
1 1321 1813
0 1782 3403
0 1687 3403
1 1687 1782
0 1904 3351
0 1471 3351
1 1471 1904
0 1251 6232
0 465 6232
1 465 1251
0 221 2303
0 1170 2303
1 1170 221
0 868 18786
0 633 18786
1 633 868
0 148 3990
0 796 3990
1 796 148
0 248 12825
0 250 12825
1 250 248
0 186 9811
0 382 9811
1 382 186
0 1691 13065
0 1319 13065
1 1319 1691
0 1053 2554
0 1381 2554
1 1381 1053
0 1292 16123
0 184 16123
1 184 1292
0 871 1927
0 1025 1927
1 1025 871
0 1770 2202
0 1889 2202
1 1889 1770
0 427 9895
0 90 9895
1 90 427
0 514 10233
0 1203 10233
1 1203 514
0 1620 11987
0 1229 11987
1 1229 1620
0 1018 6253
0 1772 6253
1 1772 1018
0 1873 4070
0 1870 4070
1 1870 1873
0 1308 16458
0 866 16458
1 866 1308
0 1523 5319
0 892 5319
1 892 1523
0 821 11231
0 162 11231
1 162 821
0 491 16387
0 1182 16387
1 1182 491
0 278 445
0 162 445
1 162 278
0 1862 11303
0 529 11303
1 529 1862
0 1243 1330
0 180 1330
1 180 1243
0 302 8686
0 660 8686
1 660 302
0 1 3346
0 2 11289
0 3 16684
0 4 14990
0 5 19291
0 6 17425
0 7 10376
0 8 14765
0 9 15659
0 11 7751
0 13 16117
0 14 19773
0 16 10682
0 17 18029
0 18 11303
0 19 12694
0 20 17169
0 22 5493
0 23 19236
0 24 9414
0 25 14581
0 26 3919
0 27 15331
0 28 6634
0 29 11592
0 30 18544
0 32 11778
0 33 7366
0 34 1525
0 35 13051
0 36 19990
0 38 2316
0 39 3462
0 40 5445
0 41 3950
0 43 177
0 44 16694
0 46 136
0 47 14076
0 48 16413
0 49 16226
0 50 16355
0 52 11940
0 53 18293
0 55 8940
0 56 9068
0 57 19496
0 58 13236
0 60 19644
0 61 5614
0 62 8353
0 63 3537
0 64 19619
0 65 3514
0 66 13416
0 67 15400
0 69 5468
0 70 11299
0 71 13230
0 72 2608
0 73 6145
0 74 2554
0 76 1973
0 77 18847
0 78 16926
0 80 6320
0 81 17283
0 82 19999
0 83 10467
0 84 12407
0 85 5523
0 86 16245
0 89 9674
0 90 661
0 91 17088
0 92 17502
0 93 7968
0 94 16726
0 95 19697
0 96 5128
0 98 7837
0 99 6857
0 100 7518
0 101 17210
0 103 12116
0 104 18986
0 105 18282
0 106 19761
0 107 1348
0 108 16337
0 109 9252
0 110 6875
0 112 9812
0 113 17011
0 114 11737
0 117 15623
0 118 17499
0 119 7142
0 120 12734
0 121 2859
0 122 5815
0 124 11776
0 125 2354
0 126 11213
0 127 19064
0 129 18260
0 130 15462
0 131 5890
0 132 11205
0 134 10473
0 135 14173
0 136 4772
0 137 12457
0 138 13126
0 139 14945
0 140 2943
0 141 8873
0 142 7293
0 143 8901
0 144 14647
0 146 6524
0 147 18024
0 149 15228
0 151 7781
0 152 10112
0 153 14629
0 154 7157
0 155 7856
0 156 5139
0 157 3162
0 158 8325
0 159 5033
0 160 10049
0 161 14561
0 162 353
0 163 14981
0 164 18490
0 165 2697
0 166 18128
0 167 2869
0 168 11193
0 169 17352
0 170 1799
0 171 17097
0 172 14204
0 173 11271
0 175 9300
0 176 15910
0 177 7659
0 178 2389
0 179 16092
0 180 214
0 181 15117
0 182 15417
0 183 12422
0 184 759
0 185 7997
0 189 9575
0 191 10419
0 192 2187
0 193 10960
0 194 8070
0 195 15667
0 196 1661
0 197 15226
0 198 12667
0 199 9519
0 200 17475
0 201 9962
0 202 16111
0 203 19989
0 207 5756
0 208 14775
0 209 7632
0 210 17449
0 211 10069
0 212 17533
0 213 9996
0 214 12476
0 215 13305
0 216 13508
0 217 8712
0 218 16886
0 220 13893
0 222 17845
0 223 8998
0 224 19651
0 225 1993
0 226 11852
0 227 564
0 228 16460
0 229 1258
0 230 4478
0 231 11988
0 232 4256
0 235 18549
0 236 17151
0 238 7168
0 241 11410
0 242 12017
0 243 1293
0 244 12349
0 245 10897
0 246 15309
0 247 19384
0 249 4676
0 250 1034
0 251 15369
0 252 15564
0 253 16856
0 254 13611
0 256 13420
0 257 14109
0 258 13330
0 259 17944
0 260 2047
0 261 7447
0 262 16959
0 263 18488
0 264 3517
0 265 16122
0 267 7015
0 268 15052
0 269 19722
0 270 10384
0 271 18431
0 272 14832
0 274 14502
0 275 7103
0 276 5335
0 277 12267
0 279 19826
0 280 17633
0 281 5453
0 282 19823
0 283 15866
0 284 11291
0 285 18676
0 286 1588
0 287 11542
0 288 8339
0 289 6582
0 291 12949
0 292 5636
0 295 3141
0 296 19308
0 297 7061
0 298 8823
0 299 16424
0 300 17398
0 301 12102
0 303 4144
0 304 16040
0 305 9281
0 306 19055
0 307 11443
0 308 11865
0 309 3992
0 310 17446
0 311 9548
0 312 5935
0 313 6431
0 315 4539
0 316 15352
0 317 10236
0 318 16897
0 319 18860
0 320 12482
0 322 566
0 324 7239
0 325 10755
0 326 19903
0 327 13990
0 328 16881
0 329 5613
0 332 13754
0 333 18327
0 334 11009
0 335 18115
0 336 18017
0 337 8647
0 340 3938
0 341 11868
0 344 8681
0 345 12422
0 346 18854
0 347 3852
0 348 8650
0 350 4023
0 351 19161
0 352 18486
0 353 19965
0 354 4998
0 355 13400
0 356 18308
0 357 17412
0 358 10708
0 359 16445
0 360 5716
0 362 16304
0 363 16426
0 364 13648
0 365 18174
0 366 10349
0 368 19135
0 369 11931
0 370 16838
0 371 16885
0 374 13269
0 375 7795
0 376 10539
0 377 15872
0 379 13675
0 380 13493
0 381 17927
0 382 952
0 383 18257
0 384 17140
0 385 17439
0 386 4329
0 387 17744
0 388 15158
0 389 11706
0 390 7538
0 392 6115
0 394 8510
0 395 19036
0 397 18240
0 398 15432
0 400 14342
0 402 9990
0 403 9243
0 404 17879
0 405 1058
0 407 926
0 408 13790
0 409 3236
0 410 10734
0 411 8411
0 412 18401
0 414 18502
0 415 15414
0 416 15711
0 417 13094
0 420 7577
0 421 15806
0 422 13121
0 424 18336
0 425 11237
0 426 6947
0 428 12918
0 431 8531
0 432 5559
0 434 16762
0 435 14401
0 436 16839
0 437 18937
0 439 8555
0 441 19149
0 442 17687
0 443 19572
0 444 7615
0 445 15004
0 447 18577
0 449 12070
0 450 6228
0 451 13571
0 452 19415
0 453 18986
0 454 19693
0 455 9013
0 456 4441
0 457 8354
0 458 10058
0 459 18480
0 461 7876
0 462 19263
0 463 17375
0 464 8973
0 465 1396
0 466 8822
0 467 16221
0 468 17571
0 469 17942
0 470 7859
0 471 12087
0 472 9625
0 473 18593
0 476 109
0 477 8439
0 478 9490
0 479 1591
0 480 8284
0 481 18191
0 482 7178
0 486 14588
0 487 13547
0 488 19388
0 489 12195
0 490 4050
0 492 17501
0 494 13595
0 496 10911
0 497 5667
0 498 13577
0 500 5665
0 501 2132
0 503 16078
0 504 17167
0 505 13776
0 507 3075
0 509 18209
0 510 18984
0 511 1698
0 512 8927
0 515 19690
0 516 14181
0 517 12391
0 518 13924
0 519 9724
0 520 16141
0 522 9785
0 523 17560
0 524 17771
0 525 6187
0 526 12753
0 527 9178
0 528 12423
0 529 321
0 530 12787
0 532 8996
0 533 17946
0 535 3117
0 537 18896
0 538 12390
0 539 19086
0 540 4835
0 541 12849
0 542 19489
0 543 10858
0 544 13818
0 545 12525
0 546 8458
0 547 5657
0 548 14304
0 549 8055
0 550 12889
0 551 5737
0 552 19499
0 553 11610
0 554 5312
0 555 6461
0 556 18751
0 558 1928
0 559 15050
0 561 19322
0 562 15172
0 563 16780
0 564 18443
0 565 17092
0 566 2338
0 568 6837
0 569 9497
0 570 17332
0 572 1608
0 574 12272
0 576 16848
0 577 13753
0 578 19111
0 579 11660
0 580 1570
0 581 7649
0 582 18772
0 583 17025
0 585 17096
0 586 18767
0 587 7048
0 588 11699
0 589 14378
0 590 19459
0 591 18953
0 593 6760
0 594 18795
0 595 16008
0 596 12433
0 598 3882
0 599 2970
0 600 12310
0 601 3220
0 602 14941
0 605 9404
0 606 10251
0 607 6216
0 609 19834
0 610 12143
0 612 6654
0 614 14090
0 615 8297
0 617 12663
0 618 16418
0 619 5694
0 621 12457
0 623 8294
0 625 16107
0 626 6283
0 627 3621
0 628 18473
0 629 12529
0 630 7219
0 631 16901
0 632 16449
0 633 1094
0 634 2431
0 635 16766
0 636 8467
0 637 10262
0 638 1072
0 639 13126
0 640 17570
0 641 14415
0 643 18581
0 644 13003
0 646 14586
0 647 11903
0 648 11184
0 649 10568
0 650 8622
0 651 15524
0 652 18932
0 653 11493
0 654 5148
0 655 15903
0 656 4848
0 657 13102
0 658 5436
0 659 16176
0 660 41
0 661 6423
0 664 18567
0 665 15929
0 666 11782
0 667 19778
0 668 1566
0 669 17741
0 670 17782
0 671 15254
0 672 18838
0 673 16767
0 675 4989
0 676 14538
0 677 12581
0 678 12816
0 679 8211
0 680 18385
0 681 3580
0 683 8045
0 684 7760
0 685 9100
0 686 4922
0 687 12570
0 688 14784
0 689 17520
0 690 17997
0 691 15761
0 692 13376
0 693 15116
0 694 2148
0 695 17410
0 696 2059
0 699 13700
0 702 17678
0 703 13353
0 704 16364
0 705 12459
0 706 13167
0 707 5562
0 708 7129
0 709 5745
0 710 17920
0 711 18629
0 712 15097
0 713 18637
0 714 13644
0 715 15393
0 716 10817
0 717 13213
0 719 16979
0 721 16020
0 722 2043
0 723 10983
0 725 19881
0 726 18944
0 727 11870
0 728 15869
0 729 18843
0 731 18672
0 732 19339
0 733 6001
0 735 18686
0 736 4821
0 737 13042
0 738 5262
0 739 10127
0 740 3648
0 744 14330
0 745 7311
0 747 17526
0 748 15140
0 749 14618
0 750 9290
0 751 11041
0 752 12187
0 753 11176
0 754 18058
0 755 5368
0 756 15145
0 757 368
0 758 11845
0 759 10153
0 760 15767
0 761 7020
0 762 17771
0 763 2883
0 766 19638
0 767 15405
0 768 8957
0 769 19109
0 770 14047
0 771 8318
0 772 17701
0 773 8485
0 774 6644
0 775 19213
0 776 15190
0 778 15424
0 779 9841
0 781 8565
0 782 18440
0 783 10670
0 784 17313
0 785 16880
0 786 10025
0 787 12034
0 788 19727
0 789 15981
0 790 1472
0 791 10203
0 792 8107
0 793 3603
0 794 5066
0 795 17585
0 796 1060
0 797 13093
0 798 10798
0 799 8017
0 801 13941
0 802 14943
0 803 18131
0 804 19178
0 806 12610
0 807 5329
0 808 6483
0 810 12923
0 811 2214
0 812 17157
0 813 11639
0 814 19977
0 815 15571
0 816 18158
0 818 14640
0 819 15902
0 820 14855
0 822 17497
0 823 3072
0 824 9992
0 825 5562
0 826 3720
0 828 18941
0 829 19190
0 830 15813
0 831 15936
0 832 9785
0 833 19050
0 834 4343
0 835 18343
0 836 16839
0 837 14717
0 838 10127
0 839 9199
0 840 15840
0 841 5464
0 842 12989
0 844 13773
0 845 3867
0 846 1689
0 847 11602
0 849 3058
0 850 15874
0 851 2618
0 852 10677
0 853 10073
0 854 10822
0 855 10437
0 856 12957
0 857 14868
0 858 19093
0 860 8177
0 861 10794
0 862 7367
0 863 8671
0 864 18578
0 865 17942
0 866 521
0 867 4788
0 869 14665
0 870 16528
0 872 11761
0 874 17392
0 875 14565
0 876 12206
0 877 16994
0 878 13636
0 879 7142
0 880 17695
0 881 18847
0 883 19231
0 884 5415
0 886 11187
0 887 1533
0 888 17565
0 889 4044
0 890 165
0 892 482
0 893 17350
0 894 11355
0 895 1549
0 897 10619
0 899 13782
0 900 19542
0 904 1714
0 905 11361
0 906 13547
0 907 3724
0 908 18885
0 909 12666
0 910 8560
0 913 7479
0 914 6853
0 915 3199
0 916 9265
0 918 12738
0 919 13578
0 920 11137
0 921 18099
0 922 11780
0 924 5482
0 925 10447
0 926 17542
0 927 12843
0 928 8219
0 930 9406
0 931 1060
0 932 16565
0 934 16302
0 936 19326
0 937 9340
0 939 3519
0 941 1929
0 942 18957
0 943 19376
0 944 13105
0 945 12206
0 947 6417
0 949 1065
0 951 19507
0 952 18463
0 953 3865
0 954 18217
0 955 2481
0 956 3077
0 957 18371
0 958 10818
0 960 4510
0 961 14236
0 962 11223
0 964 14165
0 965 16645
0 966 15904
0 967 14274
0 968 14056
0 969 17146
0 970 16157
0 971 8013
0 972 19374
0 973 10243
0 974 13561
0 976 862
0 977 14766
0 978 18162
0 979 10710
0 980 6867
0 981 11231
0 983 16932
0 984 11188
0 985 13926
0 986 19135
0 987 5905
0 988 4066
0 989 12793
0 990 19008
0 991 7505
0 992 9661
0 994 9267
0 996 12655
0 997 5316
0 998 13593
0 999 35
0 1000 19043
0 1001 19642
0 1002 5094
0 1003 18994
0 1005 4614
0 1006 16942
0 1007 12306
0 1008 47
0 1009 12273
0 1010 11206
0 1011 3265
0 1012 7547
0 1013 6541
0 1014 18397
0 1015 19726
0 1016 12904
0 1017 17063
0 1019 18525
0 1020 6082
0 1021 12890
0 1023 9139
0 1024 9863
0 1025 705
0 1026 12868
0 1027 1697
0 1029 14334
0 1030 1943
0 1032 17549
0 1033 2802
0 1034 10757
0 1035 11557
0 1036 11955
0 1037 7593
0 1040 12446
0 1041 8735
0 1042 8733
0 1043 16928
0 1044 14261
0 1045 11833
0 1046 6428
0 1047 12476
0 1048 3255
0 1049 14032
0 1050 18501
0 1051 18218
0 1052 19497
0 1054 4765
0 1056 8395
0 1058 19086
0 1059 17223
0 1060 7970
0 1062 19573
0 1064 1698
0 1065 14040
0 1067 15280
0 1068 13430
0 1069 13931
0 1070 18608
0 1071 14512
0 1072 8633
0 1073 7857
0 1075 13236
0 1077 15627
0 1078 14933
0 1079 979
0 1080 6314
0 1081 15970
0 1083 4963
0 1084 2134
0 1085 11195
0 1088 7488
0 1089 3650
0 1091 10356
0 1092 14904
0 1093 19867
0 1094 15273
0 1095 8956
0 1096 17298
0 1097 11077
0 1100 17227
0 1101 5996
0 1103 1629
0 1104 7387
0 1105 16342
0 1106 9991
0 1109 18915
0 1110 16141
0 1111 6578
0 1113 13055
0 1114 19963
0 1115 18495
0 1116 8001
0 1117 12105
0 1119 13729
0 1121 12626
0 1122 11380
0 1123 16327
0 1124 19754
0 1125 18248
0 1126 19250
0 1127 7806
0 1128 4432
0 1129 19730
0 1130 16824
0 1132 16837
0 1133 9858
0 1134 4670
0 1135 13425
0 1136 4602
0 1137 12407
0 1139 18938
0 1140 19564
0 1141 876
0 1142 14065
0 1144 18714
0 1145 17332
0 1148 6676
0 1149 3542
0 1150 19250
0 1152 9238
0 1153 12440
0 1154 13139
0 1155 12323
0 1156 1589
0 1158 9704
0 1159 2893
0 1160 7579
0 1161 13048
0 1164 17149
0 1166 4310
0 1167 104
0 1168 9808
0 1170 1148
0 1171 17515
0 1172 19738
0 1174 2582
0 1175 14429
0 1176 5032
0 1177 19381
0 1178 8849
0 1179 15945
0 1180 19116
0 1182 404
0 1184 14519
0 1185 5335
0 1186 15966
0 1187 8711
0 1188 18882
0 1190 4906
0 1191 18507
0 1192 5974
0 1194 4619
0 1195 18225
0 1196 14190
0 1197 19252
0 1199 18241
0 1200 18986
0 1202 19817
0 1203 572
0 1204 15460
0 1205 5308
0 1206 15764
0 1207 17124
0 1209 19118
0 1210 13860
0 1211 18679
0 1212 13801
0 1213 16187
0 1214 8089
0 1216 16409
0 1217 18399
0 1218 19641
0 1219 16156
0 1222 14604
0 1223 19731
0 1224 5718
0 1225 5373
0 1228 14181
0 1229 555
0 1231 15691
0 1232 13966
0 1235 5024
0 1236 18242
0 1237 19969
0 1239 9941
0 1240 15942
0 1241 8588
0 1242 2553
0 1244 11244
0 1245 18733
0 1246 2241
0 1247 13748
0 1248 19795
0 1249 16375
0 1250 5179
0 1252 11276
0 1253 9310
0 1254 16906
0 1255 133
0 1256 10403
0 1257 8824
0 1258 7992
0 1259 3509
0 1260 6523
0 1261 6905
0 1262 8636
0 1263 3346
0 1264 16075
0 1265 16928
0 1266 11278
0 1267 16843
0 1268 17932
0 1269 15263
0 1270 17701
0 1271 9195
0 1272 17830
0 1274 5956
0 1275 2883
0 1276 4392
0 1277 11741
0 1278 12388
0 1279 1653
0 1280 18348
0 1281 18448
0 1282 11539
0 1283 6336
0 1286 8733
0 1287 4279
0 1288 13018
0 1289 8921
0 1290 13912
0 1291 18597
0 1293 19384
0 1294 10769
0 1295 10328
0 1296 18735
0 1297 19691
0 1298 18523
0 1299 11177
0 1300 4478
0 1302 16363
0 1303 17982
0 1304 4639
0 1305 8538
0 1306 6683
0 1307 7105
0 1309 7634
0 1310 13304
0 1311 17292
0 1313 9267
0 1314 13367
0 1316 7767
0 1317 15675
0 1318 11359
0 1319 927
0 1320 10085
0 1321 1507
0 1322 18759
0 1323 15762
0 1324 17743
0 1325 19378
0 1326 7806
0 1327 2917
0 1328 15963
0 1329 17766
0 1330 11659
0 1331 9963
0 1332 1910
0 1333 11612
0 1335 6723
0 1337 10656
0 1338 5627
0 1340 11807
0 1341 5355
0 1342 14885
0 1343 6821
0 1345 17120
0 1346 17720
0 1347 6592
0 1348 8532
0 1349 118
0 1350 12911
0 1351 11857
0 1352 6742
0 1353 13231
0 1354 12554
0 1355 11442
0 1356 12921
0 1357 17499
0 1359 15258
0 1360 17759
0 1361 7096
0 1362 5990
0 1364 6279
0 1366 13678
0 1367 16038
0 1368 17330
0 1369 2580
0 1370 1314
0 1371 5223
0 1372 1799
0 1373 1512
0 1374 7790
0 1375 7384
0 1377 2567
0 1378 12112
0 1380 14774
0 1381 815
0 1382 13585
0 1383 14758
0 1385 7513
0 1386 16222
0 1387 6235
0 1388 15290
0 1389 18776
0 1392 9974
0 1393 17547
0 1394 9160
0 1396 8974
0 1397 12253
0 1398 6850
0 1400 18226
0 1401 18473
0 1402 5916
0 1403 4689
0 1405 18416
0 1406 1941
0 1407 18425
0 1409 3699
0 1410 3679
0 1412 19803
0 1414 17674
0 1415 18126
0 1416 19952
0 1417 14453
0 1418 18208
0 1419 1906
0 1420 5585
0 1421 2960
0 1422 10082
0 1423 14473
0 1424 13000
0 1427 18750
0 1428 19371
0 1429 11520
0 1430 19075
0 1431 9037
0 1432 9887
0 1433 6892
0 1434 5944
0 1435 5943
0 1436 17388
0 1437 17259
0 1438 16158
0 1439 12540
0 1441 8492
0 1442 17019
0 1443 19641
0 1444 2134
0 1445 5006
0 1446 10313
0 1447 241
0 1448 6643
0 1449 16751
0 1450 18882
0 1452 11889
0 1453 7341
0 1454 15738
0 1455 10078
0 1456 17276
0 1457 16379
0 1458 13327
0 1459 9278
0 1460 3797
0 1461 10363
0 1462 18603
0 1464 18032
0 1466 11674
0 1467 14763
0 1468 19440
0 1470 4625
0 1471 1419
0 1472 19631
0 1473 8270
0 1474 12491
0 1475 9393
0 1476 13734
0 1477 6116
0 1478 7296
0 1480 4974
0 1481 6611
0 1482 17177
0 1483 5446
0 1484 16781
0 1485 18439
0 1486 13826
0 1487 17238
0 1489 11250
0 1490 12576
0 1491 17104
0 1492 14146
0 1493 12411
0 1494 17418
0 1495 13393
0 1496 18761
0 1497 14214
